user_id,item_id,event_type,timestamp
user_18,item_5,purchase,2026-01-02 17:53:45.258219
user_59,item_3,click,2026-01-20 17:53:45.258224
user_6,item_13,view,2026-01-16 17:53:45.258230
user_40,item_33,click,2025-12-31 17:53:45.258236
user_70,item_31,click,2026-01-25 17:53:45.258241
user_97,item_42,view,2026-01-17 17:53:45.258247
user_46,item_50,view,2025-12-30 17:53:45.258252
user_84,item_22,click,2026-01-23 17:53:45.258258
user_48,item_28,click,2026-01-03 17:53:45.258263
user_57,item_25,click,2026-01-21 17:53:45.258269
user_64,item_45,click,2026-01-15 17:53:45.258275
user_67,item_18,view,2026-01-03 17:53:45.258280
user_55,item_6,click,2026-01-07 17:53:45.258286
user_24,item_35,click,2026-01-16 17:53:45.258291
user_14,item_6,click,2026-01-05 17:53:45.258297
user_38,item_20,click,2026-01-07 17:53:45.258302
user_92,item_28,view,2026-01-04 17:53:45.258308
user_57,item_23,click,2026-01-25 17:53:45.258313
user_94,item_23,purchase,2026-01-13 17:53:45.258319
user_36,item_41,view,2026-01-24 17:53:45.258324
user_86,item_41,click,2026-01-15 17:53:45.258330
user_66,item_48,purchase,2026-01-21 17:53:45.258336
user_4,item_10,purchase,2026-01-05 17:53:45.258341
user_57,item_3,view,2026-01-24 17:53:45.258347
user_31,item_50,purchase,2026-01-15 17:53:45.258352
user_47,item_25,purchase,2026-01-25 17:53:45.258358
user_78,item_10,purchase,2026-01-12 17:53:45.258363
user_48,item_24,click,2026-01-02 17:53:45.258369
user_10,item_37,view,2026-01-10 17:53:45.258375
user_47,item_26,click,2026-01-06 17:53:45.258380
user_36,item_16,view,2026-01-26 17:53:45.258386
user_95,item_12,click,2026-01-10 17:53:45.258391
user_50,item_36,view,2026-01-18 17:53:45.258397
user_100,item_17,purchase,2026-01-12 17:53:45.258402
user_28,item_40,click,2026-01-04 17:53:45.258408
user_63,item_13,view,2026-01-22 17:53:45.258413
user_10,item_29,view,2025-12-29 17:53:45.258419
user_92,item_29,view,2026-01-01 17:53:45.258425
user_88,item_21,purchase,2026-01-15 17:53:45.258430
user_91,item_5,purchase,2026-01-09 17:53:45.258436
user_38,item_20,view,2026-01-04 17:53:45.258441
user_91,item_45,purchase,2026-01-21 17:53:45.258447
user_47,item_33,view,2026-01-23 17:53:45.258452
user_26,item_9,view,2026-01-01 17:53:45.258458
user_64,item_2,click,2026-01-09 17:53:45.258463
user_74,item_24,click,2026-01-01 17:53:45.258468
user_71,item_9,purchase,2025-12-29 17:53:45.258474
user_12,item_5,click,2026-01-14 17:53:45.258480
user_92,item_47,click,2026-01-10 17:53:45.258485
user_53,item_50,click,2025-12-31 17:53:45.258492
user_74,item_5,view,2026-01-16 17:53:45.258497
user_83,item_5,click,2026-01-12 17:53:45.258503
user_88,item_34,click,2026-01-22 17:53:45.258508
user_100,item_36,purchase,2026-01-08 17:53:45.258514
user_24,item_50,view,2026-01-13 17:53:45.258519
user_65,item_4,view,2026-01-10 17:53:45.258525
user_20,item_20,view,2026-01-21 17:53:45.258530
user_42,item_46,view,2026-01-15 17:53:45.258536
user_67,item_19,view,2026-01-18 17:53:45.258541
user_26,item_41,purchase,2026-01-18 17:53:45.258547
user_17,item_41,click,2026-01-07 17:53:45.258552
user_69,item_6,purchase,2026-01-06 17:53:45.258558
user_22,item_38,purchase,2026-01-22 17:53:45.258563
user_22,item_43,purchase,2026-01-03 17:53:45.258569
user_78,item_22,purchase,2026-01-25 17:53:45.258575
user_4,item_6,view,2025-12-27 17:53:45.258580
user_83,item_50,purchase,2026-01-18 17:53:45.258586
user_84,item_14,purchase,2026-01-13 17:53:45.258591
user_80,item_41,view,2026-01-11 17:53:45.258597
user_81,item_35,click,2026-01-06 17:53:45.258602
user_39,item_31,view,2026-01-01 17:53:45.258608
user_88,item_26,click,2026-01-12 17:53:45.258614
user_10,item_45,view,2026-01-21 17:53:45.258619
user_57,item_27,click,2026-01-12 17:53:45.258625
user_27,item_22,purchase,2026-01-22 17:53:45.258630
user_41,item_46,click,2026-01-03 17:53:45.258637
user_45,item_26,view,2026-01-02 17:53:45.258644
user_48,item_33,purchase,2026-01-23 17:53:45.258650
user_41,item_16,click,2026-01-23 17:53:45.258655
user_35,item_29,view,2026-01-22 17:53:45.258661
user_13,item_4,click,2025-12-27 17:53:45.258666
user_50,item_40,click,2026-01-19 17:53:45.258672
user_21,item_21,purchase,2026-01-03 17:53:45.258678
user_41,item_13,view,2026-01-11 17:53:45.258683
user_66,item_30,click,2025-12-29 17:53:45.258689
user_40,item_32,view,2026-01-24 17:53:45.258694
user_51,item_33,click,2025-12-27 17:53:45.258700
user_31,item_14,purchase,2026-01-15 17:53:45.258705
user_7,item_4,click,2026-01-11 17:53:45.258711
user_77,item_42,purchase,2026-01-11 17:53:45.258717
user_37,item_35,view,2025-12-30 17:53:45.258722
user_14,item_28,view,2025-12-29 17:53:45.258728
user_34,item_47,click,2026-01-02 17:53:45.258733
user_52,item_24,view,2026-01-14 17:53:45.258739
user_7,item_37,purchase,2026-01-20 17:53:45.258744
user_47,item_36,click,2026-01-24 17:53:45.258750
user_50,item_33,click,2026-01-02 17:53:45.258756
user_71,item_18,purchase,2026-01-05 17:53:45.258761
user_79,item_8,view,2026-01-23 17:53:45.258767
user_51,item_24,click,2026-01-09 17:53:45.258772
user_47,item_49,view,2026-01-20 17:53:45.258778
user_78,item_33,click,2026-01-10 17:53:45.258783
user_6,item_3,view,2026-01-22 17:53:45.258789
user_92,item_22,click,2026-01-10 17:53:45.258794
user_59,item_10,purchase,2025-12-29 17:53:45.258800
user_66,item_9,click,2025-12-28 17:53:45.258805
user_79,item_21,view,2026-01-14 17:53:45.258811
user_79,item_48,click,2026-01-08 17:53:45.258816
user_44,item_33,purchase,2026-01-09 17:53:45.258822
user_63,item_46,purchase,2026-01-17 17:53:45.258828
user_61,item_2,click,2026-01-16 17:53:45.258833
user_87,item_8,click,2026-01-08 17:53:45.258839
user_40,item_47,purchase,2026-01-06 17:53:45.258849
user_4,item_39,click,2026-01-18 17:53:45.258854
user_84,item_50,purchase,2026-01-08 17:53:45.258860
user_30,item_47,view,2026-01-08 17:53:45.258865
user_62,item_11,purchase,2026-01-06 17:53:45.258871
user_93,item_40,click,2026-01-22 17:53:45.258877
user_88,item_16,view,2026-01-08 17:53:45.258882
user_90,item_8,view,2026-01-26 17:53:45.258888
user_57,item_21,click,2026-01-22 17:53:45.258893
user_53,item_45,view,2026-01-13 17:53:45.258899
user_65,item_50,purchase,2025-12-28 17:53:45.258904
user_61,item_48,purchase,2026-01-25 17:53:45.258910
user_91,item_9,purchase,2026-01-20 17:53:45.258915
user_72,item_21,purchase,2026-01-11 17:53:45.258921
user_68,item_25,click,2025-12-27 17:53:45.258926
user_23,item_30,purchase,2026-01-16 17:53:45.258932
user_70,item_23,purchase,2026-01-02 17:53:45.258937
user_93,item_44,purchase,2026-01-01 17:53:45.258943
user_89,item_17,purchase,2026-01-11 17:53:45.258948
user_25,item_16,click,2026-01-09 17:53:45.258954
user_39,item_15,click,2026-01-02 17:53:45.258959
user_37,item_46,view,2026-01-04 17:53:45.258966
user_91,item_32,click,2026-01-11 17:53:45.258973
user_45,item_36,purchase,2026-01-18 17:53:45.258979
user_37,item_8,purchase,2026-01-05 17:53:45.258984
user_70,item_25,click,2025-12-31 17:53:45.258990
user_45,item_50,view,2026-01-17 17:53:45.258995
user_6,item_19,purchase,2026-01-24 17:53:45.259001
user_45,item_29,purchase,2026-01-18 17:53:45.259006
user_96,item_31,view,2026-01-20 17:53:45.259012
user_69,item_18,purchase,2026-01-04 17:53:45.259018
user_35,item_9,view,2026-01-07 17:53:45.259023
user_95,item_38,view,2026-01-19 17:53:45.259029
user_7,item_43,purchase,2026-01-19 17:53:45.259034
user_82,item_15,view,2026-01-23 17:53:45.259040
user_53,item_22,purchase,2026-01-11 17:53:45.259046
user_13,item_44,view,2026-01-26 17:53:45.259051
user_71,item_11,click,2026-01-06 17:53:45.259057
user_61,item_31,purchase,2026-01-20 17:53:45.259063
user_97,item_19,click,2026-01-17 17:53:45.259068
user_83,item_4,view,2026-01-06 17:53:45.259074
user_74,item_15,purchase,2026-01-03 17:53:45.259079
user_93,item_3,view,2026-01-13 17:53:45.259085
user_23,item_3,click,2026-01-01 17:53:45.259091
user_64,item_12,purchase,2025-12-27 17:53:45.259096
user_38,item_3,view,2026-01-17 17:53:45.259102
user_73,item_39,view,2025-12-28 17:53:45.259108
user_43,item_19,click,2026-01-06 17:53:45.259113
user_70,item_34,click,2025-12-29 17:53:45.259118
user_18,item_33,click,2026-01-18 17:53:45.259124
user_25,item_8,click,2026-01-21 17:53:45.259130
user_94,item_30,purchase,2026-01-18 17:53:45.259135
user_92,item_12,view,2026-01-03 17:53:45.259141
user_44,item_19,purchase,2026-01-05 17:53:45.259146
user_97,item_13,view,2026-01-07 17:53:45.259152
user_82,item_26,click,2026-01-10 17:53:45.259157
user_42,item_6,click,2026-01-05 17:53:45.259163
user_13,item_12,view,2026-01-11 17:53:45.259169
user_42,item_16,view,2026-01-18 17:53:45.259174
user_50,item_16,click,2026-01-02 17:53:45.259180
user_35,item_22,click,2026-01-08 17:53:45.259186
user_93,item_37,view,2026-01-18 17:53:45.259191
user_84,item_24,purchase,2026-01-19 17:53:45.259197
user_8,item_43,view,2026-01-12 17:53:45.259204
user_40,item_11,click,2026-01-05 17:53:45.259209
user_65,item_46,click,2026-01-04 17:53:45.259216
user_16,item_41,click,2026-01-15 17:53:45.259221
user_79,item_15,view,2025-12-27 17:53:45.259227
user_18,item_31,view,2026-01-12 17:53:45.259232
user_96,item_39,click,2026-01-13 17:53:45.259238
user_90,item_36,click,2026-01-02 17:53:45.259243
user_69,item_43,view,2026-01-02 17:53:45.259249
user_32,item_44,purchase,2025-12-30 17:53:45.259254
user_11,item_34,click,2026-01-10 17:53:45.259260
user_91,item_24,view,2025-12-28 17:53:45.259265
user_73,item_8,view,2025-12-31 17:53:45.259271
user_71,item_33,view,2026-01-08 17:53:45.259276
user_69,item_10,view,2026-01-16 17:53:45.259281
user_67,item_29,view,2026-01-05 17:53:45.259287
user_27,item_46,purchase,2026-01-11 17:53:45.259292
user_12,item_33,click,2026-01-01 17:53:45.259297
user_8,item_30,view,2026-01-10 17:53:45.259303
user_54,item_30,purchase,2026-01-25 17:53:45.259308
user_72,item_30,purchase,2026-01-01 17:53:45.259314
user_40,item_47,view,2026-01-14 17:53:45.259319
user_33,item_1,purchase,2026-01-20 17:53:45.259324
user_75,item_5,view,2026-01-13 17:53:45.259330
user_45,item_45,view,2026-01-09 17:53:45.259335
user_8,item_5,click,2026-01-25 17:53:45.259341
user_37,item_27,view,2026-01-02 17:53:45.259348
user_18,item_50,purchase,2026-01-03 17:53:45.259354
user_83,item_27,click,2025-12-29 17:53:45.259361
user_49,item_29,click,2026-01-14 17:53:45.259368
user_11,item_44,purchase,2025-12-30 17:53:45.259373
user_70,item_9,purchase,2025-12-30 17:53:45.259379
user_45,item_8,view,2026-01-09 17:53:45.259385
user_51,item_34,view,2026-01-03 17:53:45.259390
user_29,item_1,view,2026-01-17 17:53:45.259396
user_60,item_44,purchase,2026-01-09 17:53:45.259402
user_55,item_35,click,2025-12-31 17:53:45.259407
user_30,item_16,click,2026-01-15 17:53:45.259413
user_20,item_18,view,2025-12-28 17:53:45.259418
user_93,item_49,view,2026-01-25 17:53:45.259424
user_85,item_27,purchase,2026-01-02 17:53:45.259429
user_3,item_16,view,2026-01-24 17:53:45.259435
user_13,item_39,view,2026-01-12 17:53:45.259441
user_77,item_44,purchase,2025-12-30 17:53:45.259446
user_7,item_16,purchase,2026-01-25 17:53:45.259452
user_52,item_29,view,2026-01-09 17:53:45.259457
user_28,item_49,view,2026-01-22 17:53:45.259464
user_65,item_19,view,2025-12-31 17:53:45.259470
user_94,item_37,click,2026-01-08 17:53:45.259475
user_77,item_50,purchase,2025-12-31 17:53:45.259481
user_42,item_16,click,2025-12-29 17:53:45.259486
user_19,item_43,purchase,2026-01-19 17:53:45.259492
user_53,item_20,click,2026-01-25 17:53:45.259498
user_72,item_38,purchase,2025-12-28 17:53:45.259503
user_23,item_41,purchase,2026-01-13 17:53:45.259509
user_72,item_32,view,2026-01-15 17:53:45.259514
user_83,item_43,click,2026-01-01 17:53:45.259520
user_68,item_21,purchase,2026-01-13 17:53:45.259525
user_53,item_10,click,2026-01-14 17:53:45.259531
user_24,item_49,purchase,2026-01-11 17:53:45.259536
user_31,item_15,click,2025-12-30 17:53:45.259542
user_91,item_10,click,2025-12-28 17:53:45.259547
user_8,item_36,click,2025-12-27 17:53:45.259553
user_54,item_36,purchase,2026-01-22 17:53:45.259558
user_50,item_16,click,2026-01-20 17:53:45.259564
user_43,item_42,view,2025-12-28 17:53:45.259570
user_58,item_24,view,2026-01-09 17:53:45.259575
user_93,item_13,view,2026-01-18 17:53:45.259581
user_49,item_44,purchase,2026-01-07 17:53:45.259586
user_6,item_5,view,2026-01-01 17:53:45.259592
user_98,item_38,purchase,2026-01-05 17:53:45.259598
user_72,item_14,click,2026-01-20 17:53:45.259603
user_43,item_20,view,2026-01-20 17:53:45.259609
user_25,item_48,view,2026-01-03 17:53:45.259614
user_97,item_31,view,2026-01-04 17:53:45.259620
user_78,item_46,view,2026-01-14 17:53:45.259625
user_31,item_36,click,2026-01-02 17:53:45.259630
user_37,item_25,click,2026-01-09 17:53:45.259636
user_84,item_23,click,2026-01-18 17:53:45.259641
user_47,item_33,click,2026-01-12 17:53:45.259647
user_13,item_47,click,2026-01-02 17:53:45.259652
user_41,item_14,click,2026-01-16 17:53:45.259657
user_53,item_3,purchase,2025-12-30 17:53:45.259663
user_29,item_48,view,2026-01-26 17:53:45.259668
user_34,item_36,purchase,2026-01-08 17:53:45.259674
user_93,item_27,click,2026-01-22 17:53:45.259679
user_26,item_22,view,2026-01-14 17:53:45.259684
user_73,item_16,click,2026-01-09 17:53:45.259690
user_84,item_44,click,2026-01-18 17:53:45.259695
user_98,item_32,purchase,2026-01-06 17:53:45.259700
user_95,item_32,click,2026-01-21 17:53:45.259706
user_94,item_23,view,2026-01-22 17:53:45.259711
user_93,item_35,click,2026-01-21 17:53:45.259716
user_70,item_42,view,2026-01-10 17:53:45.259722
user_5,item_5,purchase,2026-01-25 17:53:45.259727
user_98,item_1,click,2026-01-22 17:53:45.259733
user_81,item_15,view,2026-01-04 17:53:45.259738
user_20,item_1,view,2026-01-10 17:53:45.259743
user_59,item_24,view,2026-01-07 17:53:45.259749
user_82,item_43,purchase,2025-12-28 17:53:45.259754
user_62,item_43,click,2026-01-26 17:53:45.259760
user_1,item_35,purchase,2026-01-13 17:53:45.259765
user_2,item_2,purchase,2026-01-03 17:53:45.259770
user_36,item_35,click,2026-01-26 17:53:45.259776
user_65,item_45,purchase,2026-01-13 17:53:45.259781
user_23,item_7,view,2026-01-10 17:53:45.259787
user_20,item_16,view,2026-01-07 17:53:45.259792
user_68,item_17,click,2026-01-18 17:53:45.259797
user_51,item_6,click,2025-12-27 17:53:45.259803
user_52,item_30,purchase,2026-01-19 17:53:45.259808
user_90,item_15,click,2026-01-05 17:53:45.259814
user_11,item_42,purchase,2026-01-02 17:53:45.259819
user_5,item_6,click,2026-01-14 17:53:45.259824
user_49,item_36,click,2026-01-25 17:53:45.259830
user_82,item_1,purchase,2026-01-21 17:53:45.259835
user_11,item_32,click,2026-01-06 17:53:45.259842
user_43,item_37,view,2025-12-29 17:53:45.259848
user_68,item_3,view,2026-01-20 17:53:45.259853
user_89,item_37,click,2026-01-18 17:53:45.259859
user_6,item_5,purchase,2025-12-28 17:53:45.259864
user_36,item_35,purchase,2026-01-05 17:53:45.259869
user_5,item_12,click,2026-01-26 17:53:45.259875
user_27,item_38,view,2026-01-02 17:53:45.259880
user_92,item_26,view,2026-01-17 17:53:45.259886
user_21,item_37,view,2026-01-08 17:53:45.259891
user_50,item_44,purchase,2026-01-16 17:53:45.259897
user_50,item_49,purchase,2026-01-22 17:53:45.259902
user_89,item_47,view,2026-01-10 17:53:45.259908
user_96,item_23,view,2026-01-23 17:53:45.259913
user_56,item_15,view,2026-01-16 17:53:45.259919
user_78,item_50,purchase,2025-12-27 17:53:45.259924
user_77,item_26,click,2026-01-26 17:53:45.259929
user_82,item_18,click,2026-01-11 17:53:45.259935
user_30,item_23,purchase,2025-12-27 17:53:45.259940
user_49,item_28,view,2026-01-05 17:53:45.259945
user_75,item_43,click,2026-01-24 17:53:45.259951
user_99,item_40,click,2026-01-01 17:53:45.259956
user_32,item_46,view,2026-01-24 17:53:45.259961
user_35,item_10,click,2026-01-04 17:53:45.259967
user_82,item_10,purchase,2026-01-14 17:53:45.259972
user_41,item_24,view,2026-01-24 17:53:45.259977
user_1,item_20,click,2026-01-15 17:53:45.259983
user_98,item_18,view,2026-01-22 17:53:45.259988
user_12,item_12,click,2026-01-12 17:53:45.259993
user_72,item_36,purchase,2026-01-13 17:53:45.259999
user_14,item_2,view,2026-01-15 17:53:45.260004
user_71,item_6,purchase,2026-01-07 17:53:45.260009
user_42,item_25,view,2026-01-17 17:53:45.260015
user_53,item_25,view,2026-01-03 17:53:45.260020
user_72,item_16,purchase,2026-01-10 17:53:45.260025
user_22,item_44,click,2026-01-21 17:53:45.260031
user_18,item_18,click,2026-01-18 17:53:45.260036
user_64,item_10,view,2026-01-21 17:53:45.260041
user_56,item_18,click,2026-01-17 17:53:45.260047
user_62,item_5,click,2026-01-18 17:53:45.260052
user_32,item_47,purchase,2026-01-11 17:53:45.260058
user_77,item_40,view,2026-01-12 17:53:45.260065
user_14,item_9,click,2026-01-26 17:53:45.260071
user_51,item_22,purchase,2026-01-14 17:53:45.260077
user_43,item_29,click,2026-01-13 17:53:45.260083
user_84,item_39,view,2026-01-17 17:53:45.260090
user_42,item_39,purchase,2026-01-20 17:53:45.260097
user_62,item_21,view,2025-12-27 17:53:45.260102
user_51,item_21,click,2026-01-03 17:53:45.260108
user_89,item_41,click,2025-12-27 17:53:45.260114
user_74,item_16,click,2026-01-14 17:53:45.260120
user_36,item_26,click,2026-01-23 17:53:45.260125
user_73,item_13,purchase,2026-01-09 17:53:45.260131
user_24,item_44,purchase,2026-01-26 17:53:45.260136
user_94,item_30,purchase,2026-01-20 17:53:45.260142
user_57,item_19,purchase,2026-01-24 17:53:45.260147
user_53,item_44,click,2026-01-22 17:53:45.260153
user_82,item_20,view,2026-01-18 17:53:45.260159
user_85,item_10,purchase,2026-01-13 17:53:45.260164
user_49,item_5,click,2026-01-07 17:53:45.260170
user_62,item_38,click,2026-01-09 17:53:45.260175
user_65,item_45,click,2026-01-09 17:53:45.260181
user_5,item_24,purchase,2025-12-29 17:53:45.260187
user_69,item_39,purchase,2025-12-28 17:53:45.260192
user_11,item_7,view,2026-01-05 17:53:45.260198
user_86,item_23,view,2026-01-06 17:53:45.260203
user_79,item_3,purchase,2026-01-06 17:53:45.260209
user_87,item_42,click,2025-12-27 17:53:45.260214
user_97,item_22,click,2026-01-23 17:53:45.260220
user_2,item_7,click,2026-01-19 17:53:45.260225
user_66,item_48,purchase,2026-01-09 17:53:45.260231
user_75,item_45,purchase,2026-01-19 17:53:45.260236
user_58,item_24,click,2026-01-12 17:53:45.260242
user_99,item_44,purchase,2026-01-04 17:53:45.260247
user_65,item_10,click,2026-01-26 17:53:45.260253
user_62,item_7,click,2026-01-13 17:53:45.260258
user_11,item_8,purchase,2026-01-22 17:53:45.260264
user_45,item_20,click,2026-01-12 17:53:45.260269
user_27,item_34,click,2026-01-15 17:53:45.260275
user_61,item_7,click,2026-01-03 17:53:45.260280
user_90,item_29,click,2026-01-24 17:53:45.260286
user_39,item_3,purchase,2026-01-23 17:53:45.260291
user_3,item_22,purchase,2026-01-23 17:53:45.260297
user_87,item_11,purchase,2026-01-19 17:53:45.260302
user_67,item_12,purchase,2026-01-21 17:53:45.260308
user_43,item_36,click,2025-12-27 17:53:45.260313
user_60,item_15,click,2026-01-06 17:53:45.260319
user_24,item_12,purchase,2026-01-05 17:53:45.260324
user_56,item_26,view,2026-01-03 17:53:45.260329
user_79,item_13,click,2026-01-08 17:53:45.260335
user_55,item_25,view,2026-01-04 17:53:45.260340
user_28,item_14,click,2026-01-02 17:53:45.260346
user_91,item_5,purchase,2026-01-23 17:53:45.260351
user_69,item_12,click,2026-01-16 17:53:45.260357
user_26,item_30,view,2026-01-18 17:53:45.260365
user_86,item_32,purchase,2025-12-27 17:53:45.260370
user_82,item_21,purchase,2026-01-14 17:53:45.260376
user_79,item_26,purchase,2026-01-23 17:53:45.260381
user_45,item_23,click,2026-01-07 17:53:45.260387
user_23,item_44,purchase,2026-01-01 17:53:45.260392
user_39,item_40,purchase,2026-01-24 17:53:45.260397
user_87,item_9,click,2026-01-23 17:53:45.260402
user_31,item_20,view,2026-01-21 17:53:45.260408
user_48,item_45,view,2026-01-10 17:53:45.260413
user_50,item_27,purchase,2026-01-22 17:53:45.260418
user_74,item_25,click,2026-01-21 17:53:45.260424
user_63,item_41,purchase,2026-01-04 17:53:45.260429
user_83,item_12,purchase,2026-01-21 17:53:45.260434
user_63,item_19,view,2026-01-21 17:53:45.260440
user_41,item_29,purchase,2026-01-25 17:53:45.260445
user_46,item_1,click,2026-01-22 17:53:45.260451
user_25,item_25,purchase,2026-01-10 17:53:45.260456
user_84,item_32,click,2026-01-05 17:53:45.260461
user_63,item_27,purchase,2025-12-31 17:53:45.260467
user_57,item_32,view,2026-01-24 17:53:45.260472
user_73,item_2,view,2026-01-17 17:53:45.260477
user_5,item_18,view,2026-01-09 17:53:45.260483
user_37,item_11,click,2026-01-08 17:53:45.260488
user_96,item_50,click,2026-01-09 17:53:45.260493
user_66,item_8,purchase,2026-01-23 17:53:45.260499
user_35,item_50,purchase,2025-12-31 17:53:45.260504
user_47,item_35,view,2026-01-02 17:53:45.260509
user_93,item_29,purchase,2026-01-20 17:53:45.260515
user_55,item_7,purchase,2025-12-31 17:53:45.260520
user_84,item_49,view,2026-01-17 17:53:45.260525
user_5,item_29,click,2026-01-15 17:53:45.260531
user_12,item_29,view,2026-01-02 17:53:45.260536
user_31,item_14,purchase,2026-01-08 17:53:45.260542
user_89,item_23,purchase,2026-01-07 17:53:45.260547
user_81,item_28,view,2026-01-07 17:53:45.260552
user_18,item_14,view,2026-01-01 17:53:45.260558
user_8,item_37,click,2026-01-09 17:53:45.260563
user_36,item_39,purchase,2026-01-21 17:53:45.260568
user_42,item_46,click,2026-01-17 17:53:45.260574
user_74,item_18,purchase,2025-12-29 17:53:45.260579
user_87,item_7,view,2025-12-27 17:53:45.260585
user_97,item_27,view,2026-01-18 17:53:45.260590
user_84,item_9,purchase,2025-12-30 17:53:45.260596
user_17,item_16,view,2026-01-04 17:53:45.260601
user_42,item_16,purchase,2026-01-14 17:53:45.260607
user_63,item_10,purchase,2026-01-06 17:53:45.260612
user_35,item_41,click,2026-01-14 17:53:45.260617
user_58,item_5,purchase,2026-01-01 17:53:45.260623
user_99,item_6,click,2026-01-10 17:53:45.260628
user_96,item_18,purchase,2025-12-28 17:53:45.260633
user_48,item_30,click,2026-01-16 17:53:45.260639
user_75,item_1,purchase,2026-01-24 17:53:45.260644
user_94,item_30,purchase,2026-01-05 17:53:45.260650
user_90,item_23,view,2026-01-01 17:53:45.260655
user_69,item_26,view,2025-12-27 17:53:45.260660
user_55,item_14,click,2026-01-18 17:53:45.260666
user_42,item_19,click,2026-01-09 17:53:45.260671
user_74,item_9,purchase,2025-12-30 17:53:45.260677
user_63,item_22,purchase,2026-01-02 17:53:45.260682
user_7,item_3,view,2026-01-06 17:53:45.260687
user_59,item_2,view,2025-12-28 17:53:45.260693
user_21,item_29,click,2026-01-26 17:53:45.260698
user_55,item_13,purchase,2025-12-28 17:53:45.260704
user_17,item_42,click,2026-01-21 17:53:45.260709
user_36,item_6,purchase,2026-01-15 17:53:45.260714
user_33,item_6,click,2026-01-05 17:53:45.260720
user_84,item_11,view,2026-01-14 17:53:45.260727
user_81,item_20,purchase,2026-01-04 17:53:45.260732
user_97,item_15,click,2026-01-06 17:53:45.260737
user_12,item_46,view,2026-01-26 17:53:45.260743
user_28,item_31,view,2026-01-22 17:53:45.260748
user_76,item_15,purchase,2026-01-05 17:53:45.260753
user_57,item_1,view,2026-01-04 17:53:45.260759
user_44,item_8,click,2026-01-04 17:53:45.260764
user_17,item_31,view,2026-01-19 17:53:45.260769
user_50,item_6,purchase,2026-01-01 17:53:45.260775
user_14,item_7,click,2026-01-15 17:53:45.260780
user_39,item_9,click,2026-01-02 17:53:45.260786
user_97,item_9,purchase,2026-01-05 17:53:45.260791
user_19,item_5,purchase,2026-01-08 17:53:45.260796
user_2,item_40,purchase,2026-01-21 17:53:45.260802
user_57,item_23,purchase,2026-01-20 17:53:45.260807
user_81,item_48,view,2025-12-28 17:53:45.260812
user_53,item_40,purchase,2026-01-12 17:53:45.260818
user_28,item_6,view,2026-01-22 17:53:45.260823
user_97,item_8,purchase,2026-01-03 17:53:45.260829
user_50,item_23,click,2026-01-16 17:53:45.260834
user_18,item_16,click,2026-01-06 17:53:45.260839
user_11,item_16,purchase,2026-01-07 17:53:45.260844
user_77,item_47,purchase,2026-01-17 17:53:45.260850
user_100,item_45,view,2025-12-30 17:53:45.260855
user_85,item_20,view,2026-01-10 17:53:45.260861
user_78,item_33,view,2026-01-03 17:53:45.260866
