week_start_date,product_id,product_name,units_sold,price,discount_pct,revenue,region,avg_gas_price,cpi
2024-02-25,P6,Product_6,68,40.7,15,2352.46,USA,,
2024-02-25,P7,Product_7,193,16.56,15,2716.6679999999997,USA,,
2024-02-25,P8,Product_8,174,9.76,15,1443.504,USA,,
2024-02-25,P9,Product_9,180,22.84,0,4111.2,USA,,
2024-02-25,P10,Product_10,66,19.31,10,1147.014,USA,,
2024-02-25,P11,Product_11,102,43.5,10,3993.3,USA,,
2024-02-25,P12,Product_12,81,15.66,0,1268.46,USA,,
2024-02-25,P13,Product_13,100,30.72,5,2918.3999999999996,USA,,
2024-02-25,P14,Product_14,178,8.42,15,1273.946,USA,,
2024-02-25,P15,Product_15,138,47.8,15,5606.94,USA,,
2024-02-25,P16,Product_16,94,17.77,10,1503.3419999999999,USA,,
2024-02-25,P17,Product_17,162,20.27,5,3119.5529999999994,USA,,
2024-02-25,P18,Product_18,154,38.88,15,5089.392,USA,,
2024-02-25,P19,Product_19,60,47.35,10,2556.9,USA,,
2024-02-25,P20,Product_20,174,6.45,15,953.9549999999999,USA,,
2024-02-25,P21,Product_21,184,8.66,0,1593.44,USA,,
2024-02-25,P22,Product_22,165,11.77,15,1650.7424999999998,USA,,
2024-02-25,P23,Product_23,193,34.9,15,5725.344999999999,USA,,
2024-02-25,P24,Product_24,116,20.16,0,2338.56,USA,,
2024-02-25,P25,Product_25,69,44.38,5,2909.109,USA,,
2024-02-25,P26,Product_26,71,34.17,15,2062.1595,USA,,
2024-02-25,P27,Product_27,144,20.87,5,2855.016,USA,,
2024-02-25,P28,Product_28,134,6.92,0,927.28,USA,,
2024-02-25,P29,Product_29,72,39.39,10,2552.472,USA,,
2024-02-25,P30,Product_30,154,37.02,10,5130.972000000001,USA,,
2024-02-25,P31,Product_31,104,32.78,15,2897.752,USA,,
2024-02-25,P32,Product_32,107,24.34,15,2213.723,USA,,
2024-02-25,P33,Product_33,64,43.17,0,2762.88,USA,,
2024-02-25,P34,Product_34,160,8.81,15,1198.16,USA,,
2024-02-25,P35,Product_35,147,28.18,5,3935.337,USA,,
2024-02-25,P36,Product_36,175,25.55,10,4024.125,USA,,
2024-02-25,P37,Product_37,83,27.96,5,2204.646,USA,,
2024-02-25,P38,Product_38,185,39.78,15,6255.405,USA,,
2024-02-25,P39,Product_39,170,21.49,10,3287.97,USA,,
2024-02-25,P40,Product_40,199,47.86,15,8095.518999999999,USA,,
2024-02-25,P41,Product_41,150,32.63,0,4894.5,USA,,
2024-02-25,P42,Product_42,90,20.52,0,1846.8,USA,,
2024-02-25,P43,Product_43,112,24.56,15,2338.1119999999996,USA,,
2024-02-25,P44,Product_44,64,16.68,10,960.768,USA,,
2024-02-25,P45,Product_45,60,36.56,5,2083.92,USA,,
2024-02-25,P46,Product_46,129,37.96,0,4896.84,USA,,
2024-02-25,P47,Product_47,55,32.02,0,1761.1000000000001,USA,,
2024-02-25,P48,Product_48,122,30.9,10,3392.8199999999997,USA,,
2024-02-25,P49,Product_49,128,42.66,10,4914.432,USA,,
2024-02-25,P50,Product_50,114,44.27,5,4794.441000000001,USA,,
2024-03-03,P1,Product_1,134,7.9,0,1058.6000000000001,USA,,
2024-03-03,P2,Product_2,85,18.52,15,1338.07,USA,,
2024-03-03,P3,Product_3,89,34.13,15,2581.9345000000003,USA,,
2024-03-03,P4,Product_4,147,22.85,15,2855.1075,USA,,
2024-03-03,P5,Product_5,116,43.48,5,4791.495999999999,USA,,
2024-03-03,P6,Product_6,68,23.7,0,1611.6,USA,,
2024-03-03,P7,Product_7,196,34.0,5,6330.799999999999,USA,,
2024-03-03,P8,Product_8,87,37.62,0,3272.9399999999996,USA,,
2024-03-03,P9,Product_9,68,26.23,0,1783.64,USA,,
2024-03-03,P10,Product_10,87,43.89,10,3436.587,USA,,
2024-03-03,P11,Product_11,118,31.8,15,3189.54,USA,,
2024-03-03,P12,Product_12,113,32.71,15,3141.7954999999997,USA,,
2024-03-03,P13,Product_13,70,38.76,15,2306.22,USA,,
2024-03-03,P14,Product_14,56,29.06,0,1627.36,USA,,
2024-03-03,P15,Product_15,179,31.48,0,5634.92,USA,,
2024-03-03,P16,Product_16,126,32.21,5,3855.537,USA,,
2024-03-03,P17,Product_17,133,44.58,5,5632.682999999999,USA,,
2024-03-03,P18,Product_18,83,10.53,10,786.5909999999999,USA,,
2024-03-03,P19,Product_19,181,24.82,0,4492.42,USA,,
2024-03-03,P20,Product_20,190,43.29,5,7813.845,USA,,
2024-03-03,P21,Product_21,56,18.65,15,887.7399999999999,USA,,
2024-03-03,P22,Product_22,82,24.71,5,1924.9089999999999,USA,,
2024-03-03,P23,Product_23,96,29.64,10,2560.896,USA,,
2024-03-03,P24,Product_24,78,43.4,0,3385.2,USA,,
2024-03-03,P25,Product_25,93,46.9,0,4361.7,USA,,
2024-03-03,P26,Product_26,75,44.99,15,2868.1124999999997,USA,,
2024-03-03,P27,Product_27,109,36.31,5,3759.9005,USA,,
2024-03-03,P28,Product_28,175,48.7,5,8096.375,USA,,
2024-03-03,P29,Product_29,80,41.28,0,3302.4,USA,,
2024-03-03,P30,Product_30,199,8.6,15,1454.6899999999998,USA,,
2024-03-03,P31,Product_31,62,25.06,10,1398.348,USA,,
2024-03-03,P32,Product_32,57,25.19,10,1292.247,USA,,
2024-03-03,P33,Product_33,58,28.17,0,1633.8600000000001,USA,,
2024-03-03,P34,Product_34,134,14.26,15,1624.214,USA,,
2024-03-03,P35,Product_35,106,11.4,5,1147.98,USA,,
2024-03-03,P36,Product_36,75,34.13,0,2559.75,USA,,
2024-03-03,P37,Product_37,166,22.6,15,3188.86,USA,,
2024-03-03,P38,Product_38,196,34.14,10,6022.296,USA,,
2024-03-03,P39,Product_39,180,26.44,15,4045.3199999999997,USA,,
2024-03-03,P40,Product_40,103,10.18,15,891.2589999999999,USA,,
2024-03-03,P41,Product_41,157,13.72,15,1830.934,USA,,
2024-03-03,P42,Product_42,50,31.98,15,1359.1499999999999,USA,,
2024-03-03,P43,Product_43,141,27.1,10,3438.9900000000002,USA,,
2024-03-03,P44,Product_44,134,18.48,10,2228.688,USA,,
2024-03-03,P45,Product_45,183,20.3,5,3529.1549999999997,USA,,
2024-03-03,P46,Product_46,124,37.62,10,4198.392,USA,,
2024-03-03,P47,Product_47,92,42.96,10,3557.088,USA,,
2024-03-03,P48,Product_48,113,40.25,10,4093.425,USA,,
2024-03-03,P49,Product_49,55,14.03,15,655.9024999999999,USA,,
2024-03-03,P50,Product_50,154,45.25,10,6271.650000000001,USA,,
2024-03-10,P1,Product_1,132,19.84,10,2356.992,USA,,
2024-03-10,P2,Product_2,63,45.46,10,2577.582,USA,,
2024-03-10,P3,Product_3,144,43.15,15,5281.5599999999995,USA,,
2024-03-10,P4,Product_4,192,24.24,5,4421.375999999999,USA,,
2024-03-10,P5,Product_5,54,26.36,15,1209.924,USA,,
2024-03-10,P6,Product_6,148,43.15,10,5747.58,USA,,
2024-03-10,P7,Product_7,176,21.49,15,3214.9039999999995,USA,,
2024-03-10,P8,Product_8,159,13.9,5,2099.595,USA,,
2024-03-10,P9,Product_9,172,20.15,10,3119.22,USA,,
2024-03-10,P10,Product_10,135,49.67,15,5699.6325,USA,,
2024-03-10,P11,Product_11,148,8.36,0,1237.28,USA,,
2024-03-10,P12,Product_12,192,49.59,0,9521.28,USA,,
2024-03-10,P13,Product_13,93,13.66,15,1079.823,USA,,
2024-03-10,P14,Product_14,195,9.33,0,1819.35,USA,,
2024-03-10,P15,Product_15,166,9.95,15,1403.9449999999997,USA,,
2024-03-10,P16,Product_16,100,45.99,10,4139.1,USA,,
2024-03-10,P17,Product_17,174,41.95,10,6569.37,USA,,
2024-03-10,P18,Product_18,87,35.86,0,3119.82,USA,,
2024-03-10,P19,Product_19,197,17.44,15,2920.328,USA,,
2024-03-10,P20,Product_20,199,15.96,0,3176.04,USA,,
2024-03-10,P21,Product_21,167,11.35,0,1895.45,USA,,
2024-03-10,P22,Product_22,175,20.1,0,3517.5000000000005,USA,,
2024-03-10,P23,Product_23,94,36.74,10,3108.2040000000006,USA,,
2024-03-10,P24,Product_24,111,36.51,5,3849.9794999999995,USA,,
2024-03-10,P25,Product_25,125,49.1,10,5523.75,USA,,
2024-03-10,P26,Product_26,83,15.09,5,1189.8464999999999,USA,,
2024-03-10,P27,Product_27,117,49.19,0,5755.23,USA,,
2024-03-10,P28,Product_28,139,16.45,5,2172.2225,USA,,
2024-03-10,P29,Product_29,127,13.99,0,1776.73,USA,,
2024-03-10,P30,Product_30,129,10.22,5,1252.461,USA,,
2024-03-10,P31,Product_31,178,35.14,5,5942.174,USA,,
2024-03-10,P32,Product_32,88,15.93,15,1191.5639999999999,USA,,
2024-03-10,P33,Product_33,71,41.3,10,2639.0699999999997,USA,,
2024-03-10,P34,Product_34,119,18.08,5,2043.944,USA,,
2024-03-10,P35,Product_35,166,24.04,15,3392.044,USA,,
2024-03-10,P36,Product_36,105,44.06,5,4394.985,USA,,
2024-03-10,P37,Product_37,60,13.97,15,712.47,USA,,
2024-03-10,P38,Product_38,87,15.99,15,1182.4605000000001,USA,,
2024-03-10,P39,Product_39,173,18.63,15,2739.5415,USA,,
2024-03-10,P40,Product_40,178,32.68,15,4944.4839999999995,USA,,
2024-03-10,P41,Product_41,105,5.38,5,536.655,USA,,
2024-03-10,P42,Product_42,103,7.62,0,784.86,USA,,
2024-03-10,P43,Product_43,192,8.18,10,1413.504,USA,,
2024-03-10,P44,Product_44,149,37.51,15,4750.6415,USA,,
2024-03-10,P45,Product_45,57,24.34,5,1318.0109999999997,USA,,
2024-03-10,P46,Product_46,119,23.72,10,2540.412,USA,,
2024-03-10,P47,Product_47,165,33.93,0,5598.45,USA,,
2024-03-10,P48,Product_48,127,44.98,15,4855.591,USA,,
2024-03-10,P49,Product_49,129,7.89,5,966.9194999999999,USA,,
2024-03-10,P50,Product_50,56,32.19,10,1622.376,USA,,
2024-03-17,P1,Product_1,157,13.27,0,2083.39,USA,,
2024-03-17,P2,Product_2,190,47.86,10,8184.0599999999995,USA,,
2024-03-17,P3,Product_3,57,33.34,10,1710.342,USA,,
2024-03-17,P4,Product_4,123,8.4,0,1033.2,USA,,
2024-03-17,P5,Product_5,147,34.69,0,5099.429999999999,USA,,
2024-03-17,P6,Product_6,95,17.77,15,1434.9274999999998,USA,,
2024-03-17,P7,Product_7,87,29.39,10,2301.237,USA,,
2024-03-17,P8,Product_8,168,46.88,5,7482.048,USA,,
2024-03-17,P9,Product_9,172,12.53,5,2047.4019999999998,USA,,
2024-03-17,P10,Product_10,58,8.22,0,476.76000000000005,USA,,
2024-03-17,P11,Product_11,69,34.59,10,2148.039,USA,,
2024-03-17,P12,Product_12,179,39.61,0,7090.19,USA,,
2024-03-17,P13,Product_13,139,20.25,0,2814.75,USA,,
2024-03-17,P14,Product_14,57,31.52,5,1706.8079999999998,USA,,
2024-03-17,P15,Product_15,53,33.51,15,1509.6254999999999,USA,,
2024-03-17,P16,Product_16,194,33.27,5,6131.661000000001,USA,,
2024-03-17,P17,Product_17,157,12.03,10,1699.839,USA,,
2024-03-17,P18,Product_18,58,27.56,10,1438.632,USA,,
2024-03-17,P19,Product_19,168,37.01,5,5906.795999999999,USA,,
2024-03-17,P20,Product_20,158,24.85,15,3337.355,USA,,
2024-03-17,P21,Product_21,166,6.69,0,1110.54,USA,,
2024-03-17,P22,Product_22,70,12.91,5,858.515,USA,,
2024-03-17,P23,Product_23,72,16.94,5,1158.696,USA,,
2024-03-17,P24,Product_24,75,37.01,0,2775.75,USA,,
2024-03-17,P25,Product_25,95,40.29,0,3827.5499999999997,USA,,
2024-03-17,P26,Product_26,102,39.79,15,3449.7929999999997,USA,,
2024-03-17,P27,Product_27,183,39.2,5,6814.92,USA,,
2024-03-17,P28,Product_28,103,19.11,10,1771.497,USA,,
2024-03-17,P29,Product_29,130,24.12,5,2978.8199999999997,USA,,
2024-03-17,P30,Product_30,101,33.28,0,3361.28,USA,,
2024-03-17,P31,Product_31,104,42.04,5,4153.552,USA,,
2024-03-17,P32,Product_32,60,48.83,10,2636.8199999999997,USA,,
2024-03-17,P33,Product_33,134,14.9,15,1697.1100000000001,USA,,
2024-03-17,P34,Product_34,185,22.31,15,3508.2474999999995,USA,,
2024-03-17,P35,Product_35,114,20.6,5,2230.98,USA,,
2024-03-17,P36,Product_36,166,16.42,0,2725.7200000000003,USA,,
2024-03-17,P37,Product_37,175,37.65,15,5600.4375,USA,,
2024-03-17,P38,Product_38,152,25.77,5,3721.1879999999996,USA,,
2024-03-17,P39,Product_39,74,6.3,5,442.89,USA,,
2024-03-17,P40,Product_40,153,23.92,10,3293.784,USA,,
2024-03-17,P41,Product_41,155,42.71,15,5627.0425,USA,,
2024-03-17,P42,Product_42,132,9.51,0,1255.32,USA,,
2024-03-17,P43,Product_43,158,36.63,10,5208.786,USA,,
2024-03-17,P44,Product_44,112,25.12,10,2532.096,USA,,
2024-03-17,P45,Product_45,84,30.94,0,2598.96,USA,,
2024-03-17,P46,Product_46,163,38.29,10,5617.143,USA,,
2024-03-17,P47,Product_47,52,37.91,0,1971.3199999999997,USA,,
2024-03-17,P48,Product_48,142,49.77,0,7067.34,USA,,
2024-03-17,P49,Product_49,59,23.77,15,1192.0655,USA,,
2024-03-17,P50,Product_50,148,46.99,0,6954.52,USA,,
2024-03-24,P1,Product_1,137,43.7,0,5986.900000000001,USA,,
2024-03-24,P2,Product_2,180,48.18,5,8238.779999999999,USA,,
2024-03-24,P3,Product_3,97,5.26,15,433.68699999999995,USA,,
2024-03-24,P4,Product_4,130,23.33,5,2881.2549999999997,USA,,
2024-03-24,P5,Product_5,177,44.85,5,7541.527499999999,USA,,
2024-03-24,P6,Product_6,163,31.28,5,4843.7080000000005,USA,,
2024-03-24,P7,Product_7,157,10.01,0,1571.57,USA,,
2024-03-24,P8,Product_8,86,43.34,5,3540.878,USA,,
2024-03-24,P9,Product_9,199,45.07,15,7623.5905,USA,,
2024-03-24,P10,Product_10,178,24.97,0,4444.66,USA,,
2024-03-24,P11,Product_11,194,9.29,0,1802.2599999999998,USA,,
2024-03-24,P12,Product_12,152,45.83,5,6617.852,USA,,
2024-03-24,P13,Product_13,113,36.14,0,4083.82,USA,,
2024-03-24,P14,Product_14,171,21.74,15,3159.9089999999997,USA,,
2024-03-24,P15,Product_15,149,30.21,10,4051.161,USA,,
2024-03-24,P16,Product_16,66,26.1,10,1550.3400000000001,USA,,
2024-03-24,P17,Product_17,177,48.58,5,8168.727,USA,,
2024-03-24,P18,Product_18,178,36.1,5,6104.51,USA,,
2024-03-24,P19,Product_19,149,16.01,10,2146.9410000000003,USA,,
2024-03-24,P20,Product_20,174,6.55,0,1139.7,USA,,
2024-03-24,P21,Product_21,103,10.63,10,985.4010000000001,USA,,
2024-03-24,P22,Product_22,63,19.46,15,1042.083,USA,,
2024-03-24,P23,Product_23,137,12.42,15,1446.309,USA,,
2024-03-24,P24,Product_24,168,48.54,10,7339.2480000000005,USA,,
2024-03-24,P25,Product_25,89,21.23,15,1606.0495,USA,,
2024-03-24,P26,Product_26,75,17.51,5,1247.5875,USA,,
2024-03-24,P27,Product_27,166,17.13,10,2559.222,USA,,
2024-03-24,P28,Product_28,166,33.49,5,5281.373,USA,,
2024-03-24,P29,Product_29,75,17.92,10,1209.6000000000001,USA,,
2024-03-24,P30,Product_30,52,47.17,10,2207.556,USA,,
2024-03-24,P31,Product_31,141,47.21,10,5990.949,USA,,
2024-03-24,P32,Product_32,182,23.12,10,3787.056,USA,,
2024-03-24,P33,Product_33,166,13.34,15,1882.274,USA,,
2024-03-24,P34,Product_34,103,22.82,0,2350.46,USA,,
2024-03-24,P35,Product_35,71,48.38,15,2919.7329999999997,USA,,
2024-03-24,P36,Product_36,132,36.09,0,4763.88,USA,,
2024-03-24,P37,Product_37,144,34.78,10,4507.488,USA,,
2024-03-24,P38,Product_38,139,22.61,0,3142.79,USA,,
2024-03-24,P39,Product_39,73,35.89,0,2619.9700000000003,USA,,
2024-03-24,P40,Product_40,191,12.98,10,2231.262,USA,,
2024-03-24,P41,Product_41,110,44.98,0,4947.799999999999,USA,,
2024-03-24,P42,Product_42,129,47.65,0,6146.849999999999,USA,,
2024-03-24,P43,Product_43,142,24.56,10,3138.768,USA,,
2024-03-24,P44,Product_44,107,28.89,10,2782.107,USA,,
2024-03-24,P45,Product_45,128,9.39,10,1081.728,USA,,
2024-03-24,P46,Product_46,107,13.61,5,1383.4565,USA,,
2024-03-24,P47,Product_47,172,19.32,0,3323.04,USA,,
2024-03-24,P48,Product_48,193,16.02,15,2628.081,USA,,
2024-03-24,P49,Product_49,57,13.82,15,669.579,USA,,
2024-03-24,P50,Product_50,116,19.86,0,2303.7599999999998,USA,,
2024-03-31,P1,Product_1,181,11.35,0,2054.35,USA,,
2024-03-31,P2,Product_2,168,37.73,0,6338.639999999999,USA,,
2024-03-31,P3,Product_3,131,46.96,0,6151.76,USA,,
2024-03-31,P4,Product_4,195,21.53,15,3568.5975000000003,USA,,
2024-03-31,P5,Product_5,128,23.64,0,3025.92,USA,,
2024-03-31,P6,Product_6,164,41.35,15,5764.1900000000005,USA,,
2024-03-31,P7,Product_7,50,43.39,0,2169.5,USA,,
2024-03-31,P8,Product_8,140,13.16,10,1658.16,USA,,
2024-03-31,P9,Product_9,75,14.4,5,1026.0,USA,,
2024-03-31,P10,Product_10,64,30.04,15,1634.176,USA,,
2024-03-31,P11,Product_11,114,12.41,10,1273.266,USA,,
2024-03-31,P12,Product_12,137,47.39,15,5518.5655,USA,,
2024-03-31,P13,Product_13,64,16.69,0,1068.16,USA,,
2024-03-31,P14,Product_14,82,19.13,5,1490.2269999999999,USA,,
2024-03-31,P15,Product_15,155,26.69,0,4136.95,USA,,
2024-03-31,P16,Product_16,151,45.07,10,6125.013,USA,,
2024-03-31,P17,Product_17,102,28.08,5,2720.9519999999998,USA,,
2024-03-31,P18,Product_18,160,28.24,0,4518.4,USA,,
2024-03-31,P19,Product_19,159,45.31,10,6483.861,USA,,
2024-03-31,P20,Product_20,139,48.27,5,6374.0535,USA,,
2024-03-31,P21,Product_21,135,23.28,5,2985.66,USA,,
2024-03-31,P22,Product_22,123,17.96,10,1988.172,USA,,
2024-03-31,P23,Product_23,102,5.28,0,538.5600000000001,USA,,
2024-03-31,P24,Product_24,198,16.46,0,3259.0800000000004,USA,,
2024-03-31,P25,Product_25,139,26.42,0,3672.38,USA,,
2024-03-31,P26,Product_26,132,13.27,0,1751.6399999999999,USA,,
2024-03-31,P27,Product_27,117,44.06,15,4381.767,USA,,
2024-03-31,P28,Product_28,113,49.16,5,5277.326,USA,,
2024-03-31,P29,Product_29,74,37.79,10,2516.8140000000003,USA,,
2024-03-31,P30,Product_30,72,13.65,15,835.38,USA,,
2024-03-31,P31,Product_31,127,44.38,5,5354.447,USA,,
2024-03-31,P32,Product_32,193,31.21,10,5421.177,USA,,
2024-03-31,P33,Product_33,61,34.72,5,2012.024,USA,,
2024-03-31,P34,Product_34,77,22.94,0,1766.38,USA,,
2024-03-31,P35,Product_35,179,11.93,15,1815.1494999999998,USA,,
2024-03-31,P36,Product_36,152,20.74,5,2994.8559999999993,USA,,
2024-03-31,P37,Product_37,173,20.39,5,3351.0965,USA,,
2024-03-31,P38,Product_38,185,30.71,0,5681.35,USA,,
2024-03-31,P39,Product_39,111,10.35,5,1091.4074999999998,USA,,
2024-03-31,P40,Product_40,112,26.59,5,2829.176,USA,,
2024-03-31,P41,Product_41,55,8.82,0,485.1,USA,,
2024-03-31,P42,Product_42,52,43.44,5,2145.936,USA,,
2024-03-31,P43,Product_43,114,45.27,10,4644.702000000001,USA,,
2024-03-31,P44,Product_44,182,28.76,0,5234.320000000001,USA,,
2024-03-31,P45,Product_45,130,31.74,0,4126.2,USA,,
2024-03-31,P46,Product_46,104,16.17,0,1681.6800000000003,USA,,
2024-03-31,P47,Product_47,169,49.4,10,7513.740000000001,USA,,
2024-03-31,P48,Product_48,51,37.13,15,1609.5855000000001,USA,,
2024-03-31,P49,Product_49,161,33.14,15,4535.209,USA,,
2024-03-31,P50,Product_50,133,15.44,5,1950.8439999999998,USA,,
2024-04-07,P1,Product_1,184,32.83,5,5738.683999999999,USA,,
2024-04-07,P2,Product_2,99,29.35,15,2469.8025000000002,USA,,
2024-04-07,P3,Product_3,143,17.25,10,2220.0750000000003,USA,,
2024-04-07,P4,Product_4,142,5.48,10,700.344,USA,,
2024-04-07,P5,Product_5,188,28.96,5,5172.256,USA,,
2024-04-07,P6,Product_6,145,9.29,5,1279.6975,USA,,
2024-04-07,P7,Product_7,145,17.22,10,2247.2099999999996,USA,,
2024-04-07,P8,Product_8,101,48.65,10,4422.285,USA,,
2024-04-07,P9,Product_9,118,33.34,5,3737.414,USA,,
2024-04-07,P10,Product_10,87,12.75,5,1053.7875,USA,,
2024-04-07,P11,Product_11,137,42.97,5,5592.545499999999,USA,,
2024-04-07,P12,Product_12,175,33.01,15,4910.2375,USA,,
2024-04-07,P13,Product_13,105,48.81,15,4356.2925000000005,USA,,
2024-04-07,P14,Product_14,106,43.52,10,4151.808,USA,,
2024-04-07,P15,Product_15,103,41.63,0,4287.89,USA,,
2024-04-07,P16,Product_16,198,28.19,5,5302.539,USA,,
2024-04-07,P17,Product_17,69,5.54,5,363.147,USA,,
2024-04-07,P18,Product_18,125,24.66,10,2774.25,USA,,
2024-04-07,P19,Product_19,177,49.35,0,8734.95,USA,,
2024-04-07,P20,Product_20,185,29.01,10,4830.165000000001,USA,,
2024-04-07,P21,Product_21,169,44.66,5,7170.162999999999,USA,,
2024-04-07,P22,Product_22,144,32.24,0,4642.56,USA,,
2024-04-07,P23,Product_23,192,40.24,10,6953.472,USA,,
2024-04-07,P24,Product_24,74,39.96,5,2809.1879999999996,USA,,
2024-04-07,P25,Product_25,81,38.27,0,3099.8700000000003,USA,,
2024-04-07,P26,Product_26,180,23.0,0,4140.0,USA,,
2024-04-07,P27,Product_27,193,19.0,5,3483.6499999999996,USA,,
2024-04-07,P28,Product_28,170,38.27,0,6505.900000000001,USA,,
2024-04-07,P29,Product_29,132,28.11,0,3710.52,USA,,
2024-04-07,P30,Product_30,89,13.92,10,1114.992,USA,,
2024-04-07,P31,Product_31,63,21.85,5,1307.7225,USA,,
2024-04-07,P32,Product_32,74,20.86,10,1389.2759999999998,USA,,
2024-04-07,P33,Product_33,128,24.52,10,2824.704,USA,,
2024-04-07,P34,Product_34,57,6.87,5,372.01050000000004,USA,,
2024-04-07,P35,Product_35,186,25.92,10,4339.008,USA,,
2024-04-07,P36,Product_36,64,33.84,5,2057.472,USA,,
2024-04-07,P37,Product_37,171,7.3,15,1061.0549999999998,USA,,
2024-04-07,P38,Product_38,127,26.76,10,3058.668,USA,,
2024-04-07,P39,Product_39,81,30.31,15,2086.8434999999995,USA,,
2024-04-07,P40,Product_40,73,14.77,5,1024.2995,USA,,
2024-04-07,P41,Product_41,159,18.38,0,2922.4199999999996,USA,,
2024-04-07,P42,Product_42,96,8.14,0,781.44,USA,,
2024-04-07,P43,Product_43,89,11.77,0,1047.53,USA,,
2024-04-07,P44,Product_44,162,47.99,5,7385.661,USA,,
2024-04-07,P45,Product_45,117,34.14,0,3994.38,USA,,
2024-04-07,P46,Product_46,82,12.39,5,965.1809999999999,USA,,
2024-04-07,P47,Product_47,185,26.41,0,4885.85,USA,,
2024-04-07,P48,Product_48,70,12.6,10,793.8000000000001,USA,,
2024-04-07,P49,Product_49,67,37.35,15,2127.0825,USA,,
2024-04-07,P50,Product_50,145,35.58,5,4901.1449999999995,USA,,
2024-04-14,P1,Product_1,117,38.9,0,4551.3,USA,,
2024-04-14,P2,Product_2,177,49.02,0,8676.54,USA,,
2024-04-14,P3,Product_3,164,26.51,5,4130.258,USA,,
2024-04-14,P4,Product_4,96,44.39,0,4261.4400000000005,USA,,
2024-04-14,P5,Product_5,167,33.76,5,5356.023999999999,USA,,
2024-04-14,P6,Product_6,77,6.8,5,497.42,USA,,
2024-04-14,P7,Product_7,154,44.04,0,6782.16,USA,,
2024-04-14,P8,Product_8,133,29.12,0,3872.96,USA,,
2024-04-14,P9,Product_9,74,48.52,15,3051.908,USA,,
2024-04-14,P10,Product_10,190,34.36,10,5875.5599999999995,USA,,
2024-04-14,P11,Product_11,75,47.94,10,3235.9500000000003,USA,,
2024-04-14,P12,Product_12,69,21.16,15,1241.0339999999999,USA,,
2024-04-14,P13,Product_13,116,18.5,10,1931.4,USA,,
2024-04-14,P14,Product_14,175,33.29,5,5534.4625,USA,,
2024-04-14,P15,Product_15,147,44.52,10,5889.996000000001,USA,,
2024-04-14,P16,Product_16,111,27.2,15,2566.3199999999997,USA,,
2024-04-14,P17,Product_17,180,16.3,15,2493.9,USA,,
2024-04-14,P18,Product_18,158,14.53,10,2066.1659999999997,USA,,
2024-04-14,P19,Product_19,164,45.6,5,7104.4800000000005,USA,,
2024-04-14,P20,Product_20,83,34.07,5,2686.4195,USA,,
2024-04-14,P21,Product_21,155,16.03,5,2360.4175,USA,,
2024-04-14,P22,Product_22,50,26.57,5,1262.075,USA,,
2024-04-14,P23,Product_23,55,40.16,5,2098.3599999999997,USA,,
2024-04-14,P24,Product_24,130,15.74,5,1943.8899999999999,USA,,
2024-04-14,P25,Product_25,150,16.42,0,2463.0000000000005,USA,,
2024-04-14,P26,Product_26,117,41.6,15,4137.12,USA,,
2024-04-14,P27,Product_27,100,32.89,15,2795.65,USA,,
2024-04-14,P28,Product_28,81,35.04,10,2554.4159999999997,USA,,
2024-04-14,P29,Product_29,68,13.32,10,815.184,USA,,
2024-04-14,P30,Product_30,70,11.78,5,783.3699999999999,USA,,
2024-04-14,P31,Product_31,158,6.69,10,951.318,USA,,
2024-04-14,P32,Product_32,185,46.52,15,7315.27,USA,,
2024-04-14,P33,Product_33,71,21.76,10,1390.4640000000002,USA,,
2024-04-14,P34,Product_34,119,13.86,0,1649.34,USA,,
2024-04-14,P35,Product_35,93,23.15,15,1830.0074999999997,USA,,
2024-04-14,P36,Product_36,167,42.44,0,7087.48,USA,,
2024-04-14,P37,Product_37,118,27.1,15,2718.13,USA,,
2024-04-14,P38,Product_38,102,29.81,15,2584.527,USA,,
2024-04-14,P39,Product_39,73,43.43,15,2694.8315,USA,,
2024-04-14,P40,Product_40,137,17.21,10,2121.993,USA,,
2024-04-14,P41,Product_41,196,18.94,10,3341.016,USA,,
2024-04-14,P42,Product_42,192,28.71,10,4961.088,USA,,
2024-04-14,P43,Product_43,131,41.23,0,5401.129999999999,USA,,
2024-04-14,P44,Product_44,92,40.69,15,3181.9579999999996,USA,,
2024-04-14,P45,Product_45,110,35.79,10,3543.21,USA,,
2024-04-14,P46,Product_46,158,41.33,5,6203.632999999999,USA,,
2024-04-14,P47,Product_47,117,10.28,5,1142.6219999999998,USA,,
2024-04-14,P48,Product_48,75,8.65,15,551.4375,USA,,
2024-04-14,P49,Product_49,55,22.53,0,1239.15,USA,,
2024-04-14,P50,Product_50,89,27.2,15,2057.68,USA,,
2024-04-21,P1,Product_1,121,47.06,10,5124.834000000001,USA,,
2024-04-21,P2,Product_2,110,37.16,15,3474.4599999999996,USA,,
2024-04-21,P3,Product_3,163,29.82,15,4131.561,USA,,
2024-04-21,P4,Product_4,153,29.29,5,4257.3015,USA,,
2024-04-21,P5,Product_5,198,41.98,5,7896.437999999998,USA,,
2024-04-21,P6,Product_6,190,26.68,0,5069.2,USA,,
2024-04-21,P7,Product_7,72,24.16,0,1739.52,USA,,
2024-04-21,P8,Product_8,178,41.48,5,7014.267999999999,USA,,
2024-04-21,P9,Product_9,58,26.16,10,1365.552,USA,,
2024-04-21,P10,Product_10,112,49.21,10,4960.368,USA,,
2024-04-21,P11,Product_11,147,19.51,10,2581.1730000000002,USA,,
